-0.64958966 -0.77057475 -1.38086951 -0.01128448 -1.67437339 -0.31772149 -1.70037174 0.32040280 -0.00351032 -0.34806967 0.03272273 -0.62525332 0.42974985 0.63864356 -0.57769066 1.16354895 0.05803189 -0.47149873 1.30658495 -0.50347459 -0.93644476 0.63239104 -0.67586678 0.16463853 -1.55096030 1.17303705 -1.04081464 0.89980912 0.70576125 -0.45549300 0.43342659 -1.18713200 -0.90340114 -0.47084692 0.73410666 -0.60091418 0.54527825 -1.78373504 0.87183827 -0.14356688 0.61833304 1.72317946 1.06115103 -0.50301290 0.27723119 0.07439642 -1.09097934 -1.03775823 1.57411790 -1.00054097 -0.47787789 0.72591192 -1.26943469 -0.27975613 0.85413641 -0.44787845 0.68018872 0.89103776 -0.51902956 -1.51165581 1.67521286 1.53653157 -1.74405360 0.04325494
0.97440004 -0.21424338 -0.52439350 -1.49975538 -0.97459382 0.88250518 1.54607511 0.40538698 0.75980407 0.02276633 0.96626151 0.68170965 2.67976499 -0.89615309 1.00633836 1.23340178 -0.03443621 -2.17788696 0.90700740 1.30676508 -1.08569646 1.70331836 0.07013340 0.91564000 0.91884637 0.53018618 0.43735909 0.85286015 -1.24713016 1.53615081 -0.98373264 -0.98054540 1.48279893 -0.99401408 0.14915693 0.71681905 -0.53686428 0.03443889 -1.34010780 0.67078209 -0.22779416 1.16763580 0.26712865 0.33504739 -0.10517804 0.22644375 -0.83522761 -1.20681906 0.27735734 0.42135546 -0.58771777 -0.60793293 -0.14739437 -1.40851688 -1.21674216 -0.10697532 -2.27413678 -0.95214868 -0.19751832 0.38632393 1.83865237 -0.03614965 -0.19145674 -0.13105538
-0.73101825 -1.93716729 0.73128563 -1.11872947 -0.31214353 0.54127187 -1.18656421 0.57468647 -0.87686288 -1.88404739 1.70896220 -0.80405682 0.13430302 -0.55914766 0.98549640 -0.24293408 1.90108895 -0.62622917 -1.06115854 0.93731165 1.98179460 -1.58639205 1.10152292 -1.09901607 1.35451436 0.64919400 -0.79220730 0.15628782 -0.82788867 -0.41880423 -0.42241159 1.42651975 -0.24913949 -0.94822353 0.58063692 -0.61309290 -0.91223329 -0.87822998 0.65512389 -1.69862103 -1.20291293 -0.00373372 0.60165155 -0.61642349 1.70497525 -2.27824211 1.27897978 0.36832404 0.72347522 0.27180585 -0.19179271 0.78850895 0.26771992 -0.25366968 0.20223975 1.07094574 -0.44705176 -0.04968205 0.20045854 2.42541170 1.14562023 0.28035083 1.30521512 -0.34297651
0.75203156 -1.61873221 -1.60550952 1.07607985 -0.37361574 1.73609710 1.19614697 -0.16783595 0.41634080 0.46269372 -0.11666628 -0.87234896 -1.60736120 -1.45748413 -1.03149104 1.58677399 1.26257122 -2.69884396 1.14259315 1.04014361 1.50811255 -0.85257524 -1.27888298 -0.17123908 -0.31336856 -0.49041581 -0.97632402 1.40395772 0.39400217 -0.33673811 0.54447621 0.55351800 -1.57529628 -0.46163991 -0.77442706 0.00638663 1.21840215 0.16385680 -1.36861491 -1.48025191 0.62386435 -0.41352552 2.22848272 0.15456086 0.60068285 -0.66231191 0.04777049 -2.82343507 0.49373510 -0.05800071 0.29936236 0.49773625 0.46306661 -1.00453019 -1.52244866 -0.61492270 -0.03981609 0.41412538 0.05671698 -0.47792456 0.96300805 -0.31008041 0.47646788 0.47265118
-0.38455436 -0.02691508 2.14862132 0.34397459 -1.78815651 -0.41050074 -0.87950104 -0.80517924 1.11342192 0.12642235 1.16604137 0.51712805 0.26550391 0.53726763 0.41533348 -0.83140337 0.58555478 0.20351526 -0.58338577 -1.45469725 0.98419273 0.39273539 0.72105098 -1.91355920 0.89564061 0.11255104 0.64774740 -0.03082481 -1.14451849 1.59843540 0.99011028 0.16302921 -1.38989496 -0.20181388 0.63759857 -0.27627462 1.33986354 -1.17776752 -0.31517175 -0.59645134 -0.20334546 0.22177728 0.54989558 0.38796392 0.35128638 0.44160241 0.12086283 -0.09911958 1.10074234 -0.66580176 -1.22727525 0.28895047 -0.28835523 1.25659275 1.07473230 -0.47003728 0.59345007 -0.78857428 -1.75484073 -0.83109915 1.58296776 -0.86916769 -0.00042465 0.25658637
-0.85294098 0.75541317 0.27636325 1.63664258 0.07986479 -0.89287597 1.55580974 0.08813471 -0.02495909 -0.51896763 0.24225475 -0.65271956 -1.26913357 1.35058033 1.01143801 -0.81892568 1.36580324 0.72191393 -1.05444324 -1.40244043 -3.09151435 -1.64825141 0.17921157 -0.09205195 -0.90422994 -0.34360176 1.25191605 0.35165179 0.38028586 0.32012865 -1.29983604 -0.04162106 0.00341046 1.32449615 0.27685872 0.95308709 0.88783455 0.57082057 1.77442098 0.53275180 0.36705565 -0.63910460 -0.59320855 -1.07252204 1.31943429 0.52891624 0.70749664 -1.07434082 -0.57154566 -0.59525114 1.07109010 -0.95289105 -0.66634876 0.81104678 0.64637679 -0.92562425 -1.67631125 -0.28288278 1.11099482 -0.96284771 0.48269254 0.89350164 0.15609960 -0.12617674
-0.23164114 -0.55885243 -1.00083125 -0.57352865 0.43058550 -1.28386712 -0.83995438 0.20103960 0.47906318 -0.34629163 -0.96749496 -1.08841574 -0.67378956 0.27364138 -1.44298446 0.83236051 0.13079055 -1.32761693 0.07740548 0.61257106 0.37348822 1.13104379 -1.08120775 2.43824124 1.06261384 1.52439988 -0.15972404 0.00773940 0.02989860 1.91706502 -0.05784870 0.62619394 -0.68467766 0.77414662 0.07567333 0.57794088 0.04847514 -0.97166151 -1.06301165 -0.41114086 1.15196502 2.12718439 1.00570524 -0.85318232 0.34833887 -0.24215455 0.65495133 1.29435146 0.78630602 -1.84895980 1.84663296 -0.69365215 0.91890955 0.68485451 -0.75579482 -0.72292119 -0.82670480 -0.88758403 0.89832640 0.72508752 0.41876426 -0.16640556 -0.22624592 0.74045116
-1.29857028 0.05029737 0.86066210 -0.83431143 -1.30317581 -1.95024312 1.11895132 -0.00374667 -0.85143954 0.24700831 -0.27385116 0.94192708 1.49843097 0.98230761 -0.26168701 -0.01915702 0.56638569 -0.72147125 0.30440781 -0.39721373 0.35011637 0.26302108 0.35850024 -1.76876235 -0.12844321 -1.11852515 1.43491530 -0.87561935 1.43894565 0.18950327 0.65290886 0.54279524 0.40556329 -0.73966330 2.80198169 0.11586439 2.48554826 -0.28192422 -0.50337195 -1.29241538 -1.30354142 -0.99696606 -0.17057312 1.11165214 -0.50777090 -0.44202510 -0.54984808 0.10432156 0.27962637 1.57350743 -1.20383263 -1.67702472 -1.79266477 0.04702007 1.05114543 -0.36523664 0.47298947 -0.66455096 0.65273350 -0.95497060 -0.91410303 0.39300010 -2.34485126 -0.91565555
0.17565508 -0.90860504 -0.53282452 -0.27611691 0.27807856 0.98408532 -0.40374640 1.08908105 2.15172935 0.26504761 -0.04256449 1.32137740 -0.91268724 0.64722735 0.18155749 2.17790318 1.74631381 -0.07339736 1.49204350 -0.13264720 -0.01697688 0.70704532 -0.12207669 -1.49154663 -0.36678460 0.53570241 -1.51587510 0.34968102 -0.01641356 0.96734762 0.02636231 2.12693667 0.75958538 0.14142799 0.12379442 -1.21561682 2.03339982 -2.10658169 -1.56437993 0.57131159 -1.14778781 -1.46354163 0.22894745 0.22021066 0.47874445 -0.47372672 -0.38046414 1.05202341 1.03631580 1.64972699 -0.26299295 -0.26389098 0.24749574 -0.50537473 0.12520397 0.00380841 -0.92634505 1.00847554 0.29291341 0.20655069 -0.72751373 1.18677986 -0.11821222 1.01157188
-0.01404502 -0.98542619 2.17325449 0.74859279 -0.77658314 0.20200026 -0.15311570 1.42860103 -1.52097821 0.27574506 -0.86683589 0.16711469 0.38112798 2.44733381 -0.44268724 -0.09996585 0.06816935 -0.78284335 0.44822305 0.54520822 1.17732346 0.97698313 0.31720528 -0.05520921 0.12880644 -0.19020696 0.27748904 0.44555646 0.84863615 -0.67933869 -0.35890988 0.65328830 1.18067503 0.51257449 -0.15214595 -1.49040294 -0.20433785 0.18016894 1.32122171 0.36784345 -0.72618681 -0.92849237 -0.82914954 0.64866471 0.56190950 1.16070867 1.54660237 0.02919219 -0.21340925 -0.92214411 -0.09687396 -0.40435523 0.32771385 0.20954411 -0.89530855 2.48853350 1.03569233 -0.98958248 -0.15130888 -3.08858418 0.44792554 1.22753823 -0.03135538 0.10683242
-0.81053263 0.21746889 0.46650487 -0.89557701 -0.13472433 1.30290532 0.12519512 -0.58815646 0.26528072 -0.34710619 1.52824819 -0.89611465 -0.22016095 2.70513129 1.55746424 0.36638471 0.42102498 -1.01070869 -0.60862148 0.16692062 -1.15348625 -0.71975780 0.33640966 0.22302759 0.23082548 2.07486200 -1.29935551 0.89761835 0.17996493 0.94351542 -1.44139910 1.95306587 1.55430818 0.88103336 -0.55215019 -0.67218971 0.37273669 0.13655129 0.15000778 1.90296125 -1.89691961 1.37859261 0.01707868 -0.75616866 -1.03345811 -0.05121750 -0.35471398 -1.13079894 0.25619581 -0.09950823 -1.49352837 -0.37594315 -0.16197366 -0.79811496 1.66054988 1.37027073 -0.56667125 -0.98272026 -0.67655605 0.32137159 -0.07490753 1.55173635 -1.11409450 -0.72741026
-0.87226713 -1.32167423 0.94974917 0.33674824 0.31397837 -1.25001705 -0.25135875 1.61238337 -0.30162951 -0.89657044 0.06218745 2.11969399 -0.06662897 0.36155367 -1.08392799 1.04059887 -1.41037750 0.64320743 -0.30162752 -2.50276685 0.74225938 -0.35077894 0.63271987 1.32985437 0.91859132 -0.50015903 -1.04878581 0.90923911 1.81658900 -0.06394053 -0.49474651 -1.18373311 0.81482261 0.94425404 0.06732184 -0.34873888 0.29472440 -1.31327260 0.45703903 -0.84166825 -0.06949480 -0.08147085 1.46986055 -0.18530136 -1.25947058 0.50157881 3.02473497 -0.66665310 -1.07020843 0.01964682 0.40013334 -0.22213036 0.16482019 -0.27985781 0.80499542 -0.75560611 1.18449533 0.44606596 -0.21012351 0.46096846 -0.47047970 2.34014249 -0.04847931 -0.76870668
-0.99471831 -0.00314045 -1.55054379 0.15960079 0.90061522 0.13931036 -0.17070770 -1.56908441 0.26784256 1.18339264 -0.22807084 -0.70785993 -0.23606919 0.50671691 -0.57506520 -0.48577854 0.65574878 -0.13569818 0.44491288 -1.77997196 1.64205527 0.00994876 -1.23817968 -0.45345095 0.36791995 -1.36711645 1.19445431 -0.07736333 -1.44927073 -1.62934518 0.52218473 -0.24484619 0.42563605 0.19493885 1.97716725 0.42962316 -1.09049451 1.21674359 -0.79284865 -0.19978380 -1.12922084 1.23646045 1.26056099 -0.49701327 -2.07008266 -0.06485890 -2.58586073 0.79757869 0.66828978 -2.04800868 -0.51548600 -0.01700434 -0.52721179 0.32470354 -0.40117714 0.37352324 -0.07917865 -0.77785516 -0.87112385 0.67330575 -0.04680546 -0.50589091 0.72384864 -0.25838476
0.67948723 0.64767390 0.24581397 0.09424420 -1.56469810 -0.23582779 -0.69116527 0.72820967 0.61900634 0.57580549 0.47185344 -0.00743656 -0.28878742 0.57882857 0.18527903 -0.41249207 -0.59725887 -0.88483864 0.71484429 0.39280570 0.82467496 0.97502804 0.81679708 1.04035115 -0.33556986 -1.27983022 0.73047495 -0.04503013 1.69472432 -1.29432666 1.83709610 1.23624170 -0.84501624 -0.74757743 0.92285568 -0.56418335 -0.30549318 0.88783652 -1.47368598 -1.74739313 1.31708074 -1.71988189 -0.22993472 -1.31347489 -0.19836272 0.62064058 -1.86917734 -1.94448423 0.46001446 0.54967475 0.61701411 -1.67283297 -0.28288630 0.51850474 0.94925159 -0.73666358 -0.53017050 -1.57091546 -0.03512440 -2.21294069 1.09912479 1.84432089 0.13749161 -0.14862920
2.42013931 0.37460846 0.59149283 -1.46913636 -0.77033681 0.48975608 -0.27909511 -2.90023279 -1.35541141 0.82059950 0.82672685 1.29041982 -2.28016901 1.33431864 1.21404707 -0.77398622 -0.89018995 1.48637700 -1.41179252 1.86844897 1.19115913 0.67918587 -0.05924252 -0.14556618 0.37858534 -1.18303013 1.18331325 -0.47856617 -1.21883047 0.10953168 -0.49114090 0.58061588 -0.09979735 1.49583781 -0.63010770 0.33401379 -0.19531591 1.42889667 -0.19240262 -0.52523595 0.19140550 -0.10884596 0.63131851 -0.05666827 -0.53149796 1.41644728 -0.95904142 -2.04290390 -0.39925537 -0.37327778 0.49207863 -1.59717607 2.08535075 0.70581514 -0.17623797 1.12320399 -0.08888798 -0.02997097 -1.12412977 -0.62896997 -0.92701513 -0.63142133 -0.18306957 -1.15984583
-0.48052254 0.03535831 -1.68581283 -0.93952864 -0.42305017 -0.53394634 -0.01570132 -0.34177798 -1.38822746 0.22449467 1.76114774 -0.75196594 0.98709011 2.13938212 -2.34543991 0.32190171 -0.35321298 -2.70291972 1.33435261 0.28041461 -1.97190690 -0.56773579 -0.84681177 -0.05648082 1.48663831 0.67898571 -0.40188369 -1.35537863 1.30166173 0.65242124 -0.81981456 0.26950300 0.07574958 -0.90071297 -0.60265499 -0.91786224 -1.53367651 0.72049642 0.81174123 -1.26287532 -1.05248260 -1.09096193 0.69509876 -1.78245330 0.20587449 0.81827635 0.63680530 -0.02969967 0.21177286 0.62658387 -1.78549886 -0.73975378 -1.51270676 0.98780823 0.77047080 1.29201818 -2.31326056 0.58044213 0.41655588 -0.56475246 -0.95910692 -0.07815867 0.31459600 -0.64114171
-1.38532412 -0.08197777 0.84235930 -1.45730615 0.43125638 -2.02580047 -0.68277919 -0.69566756 -0.96075898 0.22612821 0.15771288 -0.34079105 0.27921662 1.65896690 -0.53051460 1.36715186 1.73609316 -0.30345875 0.38316053 -0.44176924 -0.41376546 1.18363631 0.88892770 -0.41683498 -0.25511900 0.11021030 0.27509284 1.64687312 -0.61371851 -1.85175943 -0.47716692 0.93974519 0.62058818 -0.05774184 0.82247955 -1.04868162 -0.33976963 1.23518789 0.50965405 -1.88110805 1.14872456 -1.99761963 -0.15463221 0.65188748 -0.69319600 0.40994406 -2.88781524 1.25551140 1.24051452 0.79881680 0.40618157 -0.44668132 -0.28137672 0.24317296 0.23484680 1.32278919 -2.20478988 1.77737474 -0.55947632 0.67409694 -0.38313302 -0.13609020 -0.19948547 0.97988683
0.07680128 0.71692383 0.35319179 0.45903394 0.04658172 1.32375038 0.33786246 -1.46810567 -1.54297841 0.24157499 0.14774075 1.04348874 -0.98991913 -0.32439288 1.22944331 -0.98015314 1.17253470 -0.06065626 0.91908872 0.67025948 -1.77913618 -0.43833387 -1.54420340 -0.26228204 0.35542464 -1.52212048 -1.23205137 -1.12951875 -0.64013892 -0.78750509 -2.27767587 1.12329519 -1.14002204 0.89625931 0.30658346 -0.55765784 -0.43522856 0.09738584 -0.18948925 -0.02250344 0.09051805 -0.79422331 0.64110100 -0.66426212 0.72539854 -1.03577948 0.58238012 1.76657164 -0.79573256 -0.33165118 0.91185385 -1.04770017 -1.66287792 -0.85168636 -0.27772960 0.23218819 -0.95851427 -0.60811889 -1.70227277 -0.46331272 0.51525271 0.38249284 -0.93221092 -0.03194112
1.13915265 0.16641673 0.14972390 0.90721595 -2.39450836 0.22724429 1.66956675 -0.74066210 -0.47063738 -0.36757895 0.29652035 -1.23635030 -0.26541576 0.69714463 0.03831292 2.11308837 1.90952420 -3.61798787 -0.62409431 0.50547379 -1.55760884 0.70141470 -1.54040194 -0.64309424 -1.14316118 1.57495439 -1.91040885 0.24808364 0.82444733 1.58238208 1.91534567 0.21719003 -0.84554332 0.42108929 -2.49737978 1.31168926 -0.34993652 -0.04852358 -0.41450155 1.17596865 0.24273494 -1.54332733 -0.61236197 0.44077998 0.73013502 0.99055719 -0.82175440 -0.39689714 -1.23886240 -0.54890460 -0.58330923 -1.09680903 -1.31103909 1.18698585 1.69670355 1.56389892 1.78934169 1.27482557 -0.22322327 -0.34051472 -0.08403692 0.13410713 0.33331788 -0.50930095
-1.58588707 0.15801722 -0.56190056 -0.57260984 -0.57933319 -0.02926341 1.27369440 0.52123350 -2.51180696 0.32009068 0.09300169 0.88710624 0.39188749 0.13705260 0.71036416 -0.35436299 0.96990341 -0.28901145 1.56756198 0.11629254 -0.29525951 -1.39194632 -0.93422598 1.40108764 -0.53440326 -0.66415405 -2.08942580 -1.28292596 0.93593282 0.36780474 0.62833786 -0.02591661 0.84293222 1.57528472 -0.72450376 2.23525167 1.53590059 1.17290008 0.15543315 -1.10111558 -0.18236104 1.18924284 0.59401959 0.09834768 0.37317219 -1.27013493 0.53215754 -0.33981779 0.23775470 0.48358029 -2.44147611 -1.20419347 -0.93346924 -0.29670969 2.60154796 1.85834837 -0.31079683 -0.15810350 -0.29195869 -0.60955703 -0.17353183 0.90975446 1.14511180 -0.65311110
1.62993968 1.25468373 0.81813604 -0.06196945 -0.32625440 -0.59345233 0.23811814 0.49568304 1.50731182 -0.09507489 -0.33010560 -2.33357644 0.73768854 0.97957098 -0.86022407 -0.47056070 -3.64846706 -0.01063126 0.46046439 -0.61332744 2.07207942 0.30598736 -0.30696532 -0.00184016 2.05878854 -1.62654805 0.72736490 0.53285372 1.78659117 -0.47467285 -0.26586351 1.09018981 -0.34599355 -1.81707942 0.36672476 0.21142738 -0.68489569 -0.73998410 -0.19378953 -0.24051516 -0.88892895 -0.27265301 2.09802580 0.19257092 0.02095650 -1.10248840 -1.39024234 -0.58859169 1.86820698 -2.13152385 -0.21892703 0.23647031 0.33736759 0.66054940 -0.08498923 -0.63683558 0.57068372 1.13725567 0.62882352 -0.85030526 0.23063888 -1.99007380 0.20392188 -0.43748444
0.39050800 0.27805638 1.90669143 0.13114755 0.32209256 0.52809799 0.16627954 0.05970115 -0.49070767 -1.39747918 -0.90026557 1.48377669 -1.41602731 -0.80277604 -0.17592451 1.43620551 0.72147864 -0.00135681 0.41823792 -1.69236505 -0.63726944 -1.58880794 -0.87723488 -0.12008756 -1.89353991 0.36986825 -0.59431589 0.05000131 -2.02658963 -1.00962138 0.38911718 0.50164908 -0.99997616 0.17650801 0.34682944 1.09353697 -0.76170337 0.03381743 -0.77116185 0.37810126 0.02822357 0.94138575 -0.25789165 1.01015115 1.34568214 -0.01300721 -0.09589030 -0.27171785 -0.73229104 -2.31371975 0.38902426 0.41044831 -0.09643111 1.75482106 -1.52846014 0.90210074 -0.27117443 0.18614709 0.44812980 0.74052596 -0.33711734 -2.04613781 -0.10161925 -0.09467562
0.90640485 1.47070086 1.53498220 -2.50667143 -0.41001645 -0.13602768 1.52511072 -0.49695030 0.66534483 1.03016675 -0.03486713 -2.28817058 -1.51978242 0.61713284 1.09275508 -0.59904528 -0.36054802 0.06737572 -0.53142488 -0.46448374 -0.02082704 0.25711188 -1.37280440 -0.79896772 0.24260490 1.36193073 0.92458135 -1.17452741 -1.84316576 0.18354784 -0.79857635 0.00343923 0.63508278 0.43949297 -1.55080700 -0.70197707 -0.13833126 -1.96854329 -0.91984349 0.33984646 1.77653182 1.08876979 -2.05719972 2.01780009 -0.29744488 0.86774874 0.83346927 -1.03998315 -0.53427988 0.53403217 -1.40642846 0.16734628 -2.19506145 -0.32618433 -0.01054026 -0.01373762 -0.14280361 -0.71118951 1.32647383 -1.70216048 1.97389972 -2.01690483 0.59952003 -1.75591791
